Group,MIT_Binzel
Source,SMASS.mit.edu
Data_file,a000039.sp07.txt
Asteroid_or_meteorite,asteroid
Number,39
Name,Laetitia
Prov_designation,
BDM_class,Sqw
Orbit,MB
Delta_V
Orig_VIS_range,unknown,unknown
Orig_NIR_range,unknown,unknown
Albedo_value
Albedo_uncert
Albedo_reference
Asteroid_diam
Asteroid_diam_uncert
Asteroid_diam_reference
Absolute_magnitude,6.02
Absolute_magnitude_reference,http://hamilton.dm.unipi.it/~astdys2/propsynth/all.syn
Asteroid_semimajor_axis,2.7687248
Asteroid_sin_inclination,0.1703868
Asteroid_eccentricity,0.069788
Asteroid_NIR_phase_angle
Asteroid_NIR_airmass
Asteroid_solar_distance
Asteroid_geo_distance
Asteroid_NIR_exposure_dur
NIR_telescope,IRTF
NIR_date_observation,13-Aug-9
NIR_UT_time_observation
NIR_stand_star
Asteroid_V_phase_angle
Asteroid_V_airmass
Asteroid_V_exposure_dur
V_telescope
V_date_observation
V_UT_time_observation
V_stand_star
Meteorite_sample_ID,na
Meteorite_gen_type,na
Meteorite_type,na
Meteorite_subtype,na
Meteorite_experimental_cond,na
Meteorite_particulate,na
Meteorite_min_size,na
Meteorite_max_size,na
Meteorite_texture,na
Meteorite_origin,na
Meteorite_lab_source,na
Meteorite_phase_angle,na
Meteorite_incident_angle,na
Meteorite_emission_angle,na
Meteorite_volt,na
Meteorite_date_observation,na
Meteorite_time_observation,na
Meteorite_range,na,na
Normalization,yes
Spliced_by,DeMeo
Column_heading,Wavelength_microns,Reflectance,Uncert,Quality_code
,1.95,1.4177,0.0032,7.0
,1.955,1.416,0.0033,8.0
,1.96,1.4137,0.0034,8.0
,1.965,1.4128,0.0031,8.0
,1.97,1.4097,0.0027,6.0
,1.975,1.4117,0.0027,8.0
,1.98,1.4127,0.0024,8.0
,1.985,1.4153,0.0024,5.0
,1.99,1.4116,0.0031,6.0
,1.995,1.4205,0.0034,6.0
,2.0,1.4122,0.0041,3.0
,2.005,1.4328,0.0042,4.0
,2.01,1.4222,0.0033,8.0
,2.015,1.4213,0.0036,7.0
,2.02,1.4155,0.0039,6.0
,2.025,1.4194,0.0029,7.0
,2.03,1.4248,0.0025,8.0
,2.035,1.4185,0.0025,8.0
,2.04,1.4167,0.0027,8.0
,2.045,1.426,0.0029,8.0
,2.05,1.4263,0.003,8.0
,2.055,1.4245,0.0029,8.0
,2.06,1.4256,0.0025,8.0
,2.065,1.428,0.0026,8.0
,2.07,1.4263,0.0027,8.0
,2.075,1.4264,0.0026,8.0
,2.08,1.4284,0.0026,8.0
,2.085,1.4286,0.0024,8.0
,2.09,1.4275,0.0024,8.0
,2.095,1.4306,0.0024,8.0
,2.1,1.4312,0.0023,8.0
,2.105,1.4291,0.0024,8.0
,2.11,1.4286,0.0024,8.0
,2.115,1.4319,0.0024,8.0
,2.12,1.4326,0.0024,8.0
,2.125,1.4369,0.0025,8.0
,2.13,1.4365,0.0024,8.0
,2.135,1.44,0.0024,8.0
,2.14,1.4388,0.0025,8.0
,2.145,1.4394,0.0024,8.0
,2.15,1.4432,0.0025,8.0
,2.155,1.4437,0.0026,8.0
,2.16,1.4482,0.0026,8.0
,2.165,1.4517,0.0026,8.0
,2.17,1.448,0.0026,8.0
,2.175,1.4483,0.0026,8.0
,2.18,1.4477,0.0026,8.0
,2.185,1.4477,0.0027,8.0
,2.19,1.4482,0.0027,8.0
,2.195,1.45,0.0026,8.0
,2.2,1.453,0.0027,8.0
,2.205,1.4513,0.0027,8.0
,2.21,1.4533,0.0027,8.0
,2.215,1.4547,0.0027,8.0
,2.22,1.4538,0.0027,8.0
,2.225,1.456,0.0028,8.0
,2.23,1.4573,0.0028,8.0
,2.235,1.4594,0.0028,8.0
,2.24,1.4571,0.0028,8.0
,2.245,1.4586,0.0028,8.0
,2.25,1.4619,0.0029,8.0
,2.255,1.4608,0.0029,8.0
,2.26,1.4613,0.0029,8.0
,2.265,1.4621,0.003,8.0
,2.27,1.4615,0.003,8.0
,2.275,1.4642,0.003,8.0
,2.28,1.4652,0.003,8.0
,2.285,1.4668,0.003,8.0
,2.29,1.4658,0.0031,8.0
,2.295,1.467,0.0031,8.0
,2.3,1.4706,0.0031,8.0
,2.305,1.4695,0.0031,8.0
,2.31,1.466,0.0027,5.0
,2.315,1.4713,0.0033,8.0
